,0,1,2
462,1.3.6.1.4.1.14519.5.2.1.6279.6001.143410010885830403003179808334,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
463,1.3.6.1.4.1.14519.5.2.1.6279.6001.143782059748737055784173697516,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
464,1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325,5,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
465,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
466,1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
467,1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
468,1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
469,1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
470,1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
471,1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
472,1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
473,1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
474,1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
475,1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
476,1.3.6.1.4.1.14519.5.2.1.6279.6001.190144948425835566841437565646,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
477,1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
478,1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
479,1.3.6.1.4.1.14519.5.2.1.6279.6001.201890795870532056891161597218,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
480,1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
481,1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
482,1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
483,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
484,1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
485,1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
486,1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
487,1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
488,1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
489,1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
490,1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
491,1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
492,1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
493,1.3.6.1.4.1.14519.5.2.1.6279.6001.246589849815292078281051154201,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
494,1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
495,1.3.6.1.4.1.14519.5.2.1.6279.6001.257840703452266097926250569223,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
496,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
497,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
498,1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
499,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
500,1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
501,1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
502,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
503,1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
504,1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
505,1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
506,1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
507,1.3.6.1.4.1.14519.5.2.1.6279.6001.308655308958459380153492314021,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
508,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955814083231537823157605135,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
509,1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
510,1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
511,1.3.6.1.4.1.14519.5.2.1.6279.6001.328695385904874796172316226975,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
512,1.3.6.1.4.1.14519.5.2.1.6279.6001.334184846571549530235084187602,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
513,1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
514,1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
515,1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
516,1.3.6.1.4.1.14519.5.2.1.6279.6001.339882192295517122002429068974,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
517,1.3.6.1.4.1.14519.5.2.1.6279.6001.394470743585708729682444806008,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
518,1.3.6.1.4.1.14519.5.2.1.6279.6001.397202838387416555106806022938,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
519,1.3.6.1.4.1.14519.5.2.1.6279.6001.413896555982844732694353377538,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
520,1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
521,1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
522,1.3.6.1.4.1.14519.5.2.1.6279.6001.553241901808946577644850294647,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
523,1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
524,1.3.6.1.4.1.14519.5.2.1.6279.6001.627998298349675613581885874395,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
525,1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
526,1.3.6.1.4.1.14519.5.2.1.6279.6001.725023183844147505748475581290,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
527,1.3.6.1.4.1.14519.5.2.1.6279.6001.745109871503276594185453478952,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
528,1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
529,1.3.6.1.4.1.14519.5.2.1.6279.6001.842980983137518332429408284002,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
530,1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
531,1.3.6.1.4.1.14519.5.2.1.6279.6001.910757789941076242457816491305,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
532,1.3.6.1.4.1.14519.5.2.1.6279.6001.980362852713685276785310240144,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
533,1.3.6.1.4.1.14519.5.2.1.6279.6001.986011151772797848993829243183,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
534,1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
535,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
536,1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387,6,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
537,1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
538,1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
539,1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
540,1.3.6.1.4.1.14519.5.2.1.6279.6001.120842785645314664964010792308,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
541,1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
542,1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
543,1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
544,1.3.6.1.4.1.14519.5.2.1.6279.6001.136830368929967292376608088362,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
545,1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
546,1.3.6.1.4.1.14519.5.2.1.6279.6001.149893110752986700464921264055,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
547,1.3.6.1.4.1.14519.5.2.1.6279.6001.150684298696437181894923266019,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
548,1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034,6,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
549,1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
550,1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
551,1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
552,1.3.6.1.4.1.14519.5.2.1.6279.6001.164790817284381538042494285101,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
553,1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
554,1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
555,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
556,1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
557,1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
558,1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
559,1.3.6.1.4.1.14519.5.2.1.6279.6001.173556680294801532247454313511,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
560,1.3.6.1.4.1.14519.5.2.1.6279.6001.174168737938619557573021395302,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
561,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
562,1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
563,1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
564,1.3.6.1.4.1.14519.5.2.1.6279.6001.190937805243443708408459490152,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
565,1.3.6.1.4.1.14519.5.2.1.6279.6001.200725988589959521302320481687,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
566,1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
567,1.3.6.1.4.1.14519.5.2.1.6279.6001.226564372605239604660221582288,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
568,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
569,1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
570,1.3.6.1.4.1.14519.5.2.1.6279.6001.235217371152464582553341729176,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
571,1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
572,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
573,1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
574,1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
575,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
576,1.3.6.1.4.1.14519.5.2.1.6279.6001.251215764736737018371915284679,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
577,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
578,1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
579,1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
580,1.3.6.1.4.1.14519.5.2.1.6279.6001.255409701134762680010928250229,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
581,1.3.6.1.4.1.14519.5.2.1.6279.6001.266009527139315622265711325223,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
582,1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
583,1.3.6.1.4.1.14519.5.2.1.6279.6001.275849601663847251574860892603,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
584,1.3.6.1.4.1.14519.5.2.1.6279.6001.277452631455527999380186898011,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
585,1.3.6.1.4.1.14519.5.2.1.6279.6001.282779922503707013097174625409,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
586,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,6,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
587,1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
588,1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
589,1.3.6.1.4.1.14519.5.2.1.6279.6001.297251044869095073091780740645,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
590,1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
591,1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
592,1.3.6.1.4.1.14519.5.2.1.6279.6001.308153138776443962077214577161,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
593,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
594,1.3.6.1.4.1.14519.5.2.1.6279.6001.313756547848086902190878548835,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
595,1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
596,1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
597,1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
598,1.3.6.1.4.1.14519.5.2.1.6279.6001.316911475886263032009840828684,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
599,1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
600,1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
601,1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
602,1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
603,1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
604,1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
605,1.3.6.1.4.1.14519.5.2.1.6279.6001.404457313935200882843898832756,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
606,1.3.6.1.4.1.14519.5.2.1.6279.6001.414288023902112119945238126594,6,"(-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0)"
607,1.3.6.1.4.1.14519.5.2.1.6279.6001.416701701108520592702405866796,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
608,1.3.6.1.4.1.14519.5.2.1.6279.6001.463588161905537526756964393219,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
609,1.3.6.1.4.1.14519.5.2.1.6279.6001.465032801496479029639448332481,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
610,1.3.6.1.4.1.14519.5.2.1.6279.6001.475325201787910087416720919680,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
611,1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
612,1.3.6.1.4.1.14519.5.2.1.6279.6001.561423049201987049884663740668,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
613,1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
614,1.3.6.1.4.1.14519.5.2.1.6279.6001.618434772073433276874225174904,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
615,1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
